Id,SalePrice
2780,110709.28571428571
2781,106651.04571428572
2782,101769.04571428572
2783,105465.76
2784,131703.42
2785,140797.6542857143
2786,81622.71428571429
2787,120655.72285714286
2788,90629.14285714286
2789,214828.88
2790,97474.6
2791,120602.85714285714
2792,86692.57142857143
2793,168183.20285714287
2794,106780.18857142857
2795,114407.61714285714
2796,105529.10571428572
2797,197018.62857142856
2798,124560.62285714285
2799,119231.94
2800,84282.85714285714
2801,116146.71142857143
2802,135359.0
2803,163251.77714285714
2804,150979.1542857143
2805,98371.28571428571
2806,98185.72571428571
2807,149347.5285714286
2808,144956.64
2809,131396.55714285714
2810,134388.2857142857
2811,157885.9457142857
2812,146556.67714285714
2813,157396.56857142856
2814,160704.92
2815,102190.10285714286
2816,233475.77714285714
2817,139152.98571428572
2818,130152.22857142857
2819,177988.77142857143
2820,132628.5285714286
2821,105761.72285714286
2822,184499.58571428573
2823,232204.20285714287
2824,178518.16285714286
2825,153014.48
2826,132157.7142857143
2827,145205.89714285714
2828,210963.87714285715
2829,174644.80571428573
2830,234475.17142857143
2831,191518.26571428572
2832,225817.21714285715
2833,290529.8142857143
2834,223925.1542857143
2835,217973.59142857144
2836,194724.3742857143
2837,166837.78285714285
2838,143433.04
2839,181781.00285714286
2840,194363.2857142857
2841,201267.00857142857
2842,225865.9
2843,147034.44857142857
2844,155630.19428571427
2845,122058.58285714286
2846,208313.17142857143
2847,200415.05714285714
2848,232491.86285714287
2849,206100.91142857142
2850,288301.97714285715
2851,237730.31714285715
2852,227551.53714285715
2853,231237.74285714285
2854,138914.84857142856
2855,194806.48571428572
2856,208760.4657142857
2857,189864.00857142857
2858,194251.4457142857
2859,135320.84857142856
2860,124465.17142857143
2861,130398.57142857143
2862,195101.5542857143
2863,122150.83428571429
2864,261750.96
2865,142233.11714285714
2866,138096.82857142857
2867,106291.16571428571
2868,118190.28
2869,121565.26571428572
2870,156679.98285714287
2871,106669.90571428572
2872,69499.59428571428
2873,108054.22857142857
2874,142337.06857142856
2875,115641.25714285714
2876,158508.34
2877,147807.61428571428
2878,165215.44
2879,147853.24857142856
2880,106382.70857142858
2881,160049.2142857143
2882,165377.84285714285
2883,166453.20571428572
2884,177824.77142857143
2885,181855.9714285714
2886,192588.48571428572
2887,107590.67714285714
2888,125236.90285714286
2889,64940.57142857143
2890,93963.71428571429
2891,139336.74
2892,68957.71428571429
2893,108140.89142857143
2894,70312.0
2895,317784.0657142857
2896,286251.76857142855
2897,201789.4
2898,156275.38
2899,235954.01428571428
2900,155304.44285714286
2901,191966.1
2902,184134.15142857144
2903,346782.2942857143
2904,337486.2057142857
2905,122225.84
2906,195728.78
2907,125005.77142857143
2908,126735.71428571429
2909,142412.80571428573
2910,85742.14285714286
2911,88966.57142857143
2912,153656.78285714285
2913,90352.99142857143
2914,88257.71428571429
2915,88563.14285714286
2916,89287.42857142857
2917,154276.42285714287
2918,117410.92857142857
2919,223953.24
